@relation InstanceResultListener

@attribute Key_Dataset {R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest,weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SimpleLogistic,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'','-B 6','-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-I 0 -M 500 -H 50 -W 0.0','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,1116839470751428698,-3080186098777067172,5995231201785697655,7397710626304705059,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 307\nSize of the tree: 613\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 332\nSize of the tree: 663\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 325\nSize of the tree: 649\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 304\nSize of the tree: 607\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 295\nSize of the tree: 589\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 357\nSize of the tree: 713\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 320\nSize of the tree: 639\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 351\nSize of the tree: 701\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 323\nSize of the tree: 645\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 312\nSize of the tree: 623\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 328\nSize of the tree: 655\n','Number of leaves: 314\nSize of the tree: 627\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 329\nSize of the tree: 657\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 319\nSize of the tree: 637\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 308\nSize of the tree: 615\n','Number of leaves: 266\nSize of the tree: 531\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6422,714,549,165,0,76.890756,23.109244,0,0.538337,0.231176,0.480646,46.238014,96.132507,713.964425,2087.250573,-1373.286148,0.99995,2.92332,-1.92337,383.865974,0.537627,53.76542,0.7,252,0.161017,57,0.838983,297,0.3,108,0.815534,0.7,0.753363,0.543903,0.769492,0.722134,0.768908,0.229925,0.770075,0.231092,0.774779,0.768908,0.767863,0.543903,0.769492,0.708724,0.767986,0.768908,0,0.123,0.000199,0.122574,0.199,122.574,961194,959229,108737,76.890756,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6422,714,560,154,0,78.431373,21.568627,0,0.569145,0.215775,0.464348,43.157555,92.872825,713.964425,1948.111225,-1234.146801,0.99995,2.728447,-1.728497,405.861846,0.568434,56.846228,0.711111,256,0.141243,50,0.858757,304,0.288889,104,0.836601,0.711111,0.768769,0.575753,0.784934,0.740575,0.784314,0.214446,0.785554,0.215686,0.791234,0.784314,0.783212,0.575753,0.784934,0.725359,0.783335,0.784314,0,0.123,0.0002,0.122919,0.2,122.919,961194,959229,108737,78.431373,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6423,713,553,160,0,77.559607,22.440393,0,0.551664,0.22449,0.473639,44.900246,94.730166,712.974754,2024.041101,-1311.066347,0.999965,2.838767,-1.838803,392.874149,0.551016,55.103515,0.699164,251,0.146893,52,0.853107,302,0.300836,108,0.828383,0.699164,0.758308,0.558584,0.776136,0.730648,0.775596,0.223324,0.776676,0.224404,0.782806,0.775596,0.774329,0.558584,0.776136,0.716086,0.774442,0.775596,0,0.123,0.000199,0.122646,0.199,122.646,961343,959378,108588,77.559607,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6423,713,569,144,0,79.803647,20.196353,0,0.59645,0.202056,0.449334,40.413335,89.868927,712.974754,1821.653002,-1108.678248,0.999965,2.554913,-1.554948,424.868198,0.595888,59.590918,0.729805,262,0.132768,47,0.867232,307,0.270195,97,0.847896,0.729805,0.784431,0.602393,0.798518,0.754844,0.798036,0.201,0.799,0.201964,0.804207,0.798036,0.797139,0.602393,0.798518,0.739991,0.797229,0.798036,0,0.123,0.000202,0.122285,0.202,122.285,961343,959378,108588,79.803647,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6423,713,555,158,0,77.840112,22.159888,0,0.55732,0.221686,0.47067,44.339383,94.136241,712.974754,1998.742588,-1285.767834,0.999965,2.803286,-1.803321,396.873405,0.556625,55.66444,0.693593,249,0.135593,48,0.864407,306,0.306407,110,0.838384,0.693593,0.759146,0.565924,0.779,0.735775,0.778401,0.220401,0.779599,0.221599,0.787341,0.778401,0.776851,0.565924,0.779,0.719581,0.776976,0.778401,0.001,0.121,0.000196,0.12121,0.196,121.21,961343,959378,108588,77.840112,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221026.1405,6423,713,545,168,0,76.437588,23.562412,0,0.529377,0.235706,0.485336,47.143702,97.069535,712.974754,2125.23515,-1412.260396,0.999965,2.980694,-1.98073,376.877124,0.528579,52.859813,0.668524,240,0.138418,49,0.861582,305,0.331476,119,0.83045,0.668524,0.740741,0.539858,0.765053,0.722076,0.764376,0.23427,0.76573,0.235624,0.775284,0.764376,0.762249,0.539858,0.765053,0.705403,0.762401,0.764376,0,0.121,0.000202,0.120761,0.202,120.761,961343,959378,108588,76.437588,50,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,442,272,0,61.904762,38.095238,0,0.236388,0.396228,0.518171,79.250275,103.637764,713.964425,1110.538794,-396.574369,0.99995,1.555376,-0.555426,153.583478,0.215103,21.511363,0.75,270,0.514124,182,0.485876,172,0.25,90,0.597345,0.75,0.665025,0.24469,0.690858,0.696068,0.619048,0.383172,0.616828,0.380952,0.626668,0.619048,0.612181,0.24469,0.690862,0.682075,0.611733,0.619048,0.004,0.002,0.003647,0.002194,3.647,2.194,5061,959229,108737,95.098039,88.72549,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,454,260,0,63.585434,36.414566,0,0.269973,0.385936,0.505791,77.191944,101.161788,713.964425,1035.36664,-321.402215,0.99995,1.450093,-0.450143,168.896403,0.23655,23.656137,0.775,279,0.50565,179,0.49435,175,0.225,81,0.60917,0.775,0.682152,0.280813,0.700157,0.694722,0.635854,0.366504,0.633496,0.364146,0.646069,0.635854,0.628416,0.280813,0.700178,0.697287,0.627961,0.635854,0.004,0.002,0.003664,0.002216,3.664,2.216,5061,959229,108737,95.938375,89.565826,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,453,261,0,63.445378,36.554622,0,0.267217,0.388165,0.508963,77.637684,101.796087,713.964425,816.637474,-102.67305,0.99995,1.14375,-0.1438,165.791943,0.232202,23.221317,0.769444,277,0.502825,178,0.497175,176,0.230556,83,0.608791,0.769444,0.679755,0.277261,0.709,0.721833,0.634454,0.367834,0.632166,0.365546,0.643867,0.634454,0.627433,0.277261,0.709,0.707866,0.62699,0.634454,0.004,0.002,0.003688,0.002184,3.688,2.184,5061,959229,108737,96.218487,89.705882,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,464,250,0,64.985994,35.014006,0,0.298051,0.3806,0.499851,76.12454,99.973667,713.964425,1237.096871,-523.132447,0.99995,1.732629,-0.732678,177.76599,0.248972,24.898438,0.788889,284,0.491525,174,0.508475,180,0.211111,76,0.620087,0.788889,0.694377,0.310019,0.718118,0.729303,0.64986,0.352496,0.647504,0.35014,0.661257,0.64986,0.642708,0.310019,0.718118,0.709055,0.64227,0.64986,0.004,0.002,0.003645,0.002205,3.645,2.205,5061,959229,108737,96.498599,89.215686,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,436,278,0,61.064426,38.935574,0,0.219819,0.402115,0.516841,80.426427,103.369692,713.985636,1081.607701,-367.622065,0.99998,1.514857,-0.514877,144.000425,0.201681,20.168532,0.777159,279,0.557746,198,0.442254,157,0.222841,80,0.584906,0.777159,0.667464,0.232964,0.691028,0.700167,0.610644,0.391232,0.608768,0.389356,0.623459,0.610644,0.599319,0.232964,0.691022,0.686659,0.598935,0.610644,0.004,0.002,0.003654,0.002197,3.654,2.197,5061,959229,108737,95.938375,89.845938,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,463,251,0,64.845938,35.154062,0,0.295736,0.381805,0.500117,76.364231,100.024735,713.985636,786.737072,-72.751436,0.99998,1.101873,-0.101893,176.227425,0.246817,24.682209,0.796657,286,0.501408,178,0.498592,177,0.203343,73,0.616379,0.796657,0.695018,0.309472,0.716058,0.708111,0.648459,0.35321,0.64679,0.351541,0.661933,0.648459,0.640379,0.309472,0.716058,0.711029,0.640071,0.648459,0.004,0.002,0.003638,0.002183,3.638,2.183,5061,959229,108737,96.918768,89.915966,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,434,279,0,60.869565,39.130435,0,0.21564,0.404274,0.521971,80.859022,104.396805,712.974754,890.02148,-177.046726,0.999965,1.248277,-0.248312,139.717232,0.195957,19.596379,0.766017,275,0.550847,195,0.449153,159,0.233983,84,0.585106,0.766017,0.66345,0.226974,0.689376,0.697923,0.608696,0.393526,0.606474,0.391304,0.619471,0.608696,0.598515,0.226974,0.689376,0.68256,0.598057,0.608696,0.003,0.002,0.003619,0.002182,3.619,2.182,5061,959378,108588,96.213184,89.761571,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,447,266,0,62.692847,37.307153,0,0.252261,0.397822,0.519347,79.568385,103.871965,712.974754,1279.624098,-566.649344,0.999965,1.794704,-0.79474,149.509781,0.209691,20.969856,0.777159,279,0.525424,186,0.474576,168,0.222841,80,0.6,0.777159,0.677184,0.264265,0.691846,0.698128,0.626928,0.375193,0.624807,0.373072,0.638438,0.626928,0.618079,0.264265,0.691846,0.689019,0.617662,0.626928,0.004,0.002,0.003621,0.002174,3.621,2.174,5061,959378,108588,96.072931,88.779804,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,422,291,0,59.186536,40.813464,0,0.181775,0.409966,0.53032,81.997383,106.066599,712.974754,1362.544513,-649.569759,0.999965,1.911002,-0.911038,130.172034,0.182569,18.257594,0.760446,273,0.579096,205,0.420904,149,0.239554,86,0.57113,0.760446,0.65233,0.192894,0.689541,0.720514,0.591865,0.410516,0.589484,0.408135,0.602366,0.591865,0.579649,0.192894,0.689541,0.678831,0.579136,0.591865,0.004,0.003,0.003921,0.002188,3.921,2.188,5061,959378,108588,96.072931,89.270687,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,441,272,0,61.851332,38.148668,0,0.235063,0.400255,0.521128,80.05514,104.228212,712.974754,857.656668,-144.681914,0.999965,1.202885,-0.20292,147.016459,0.206194,20.620149,0.799443,287,0.564972,200,0.435028,154,0.200557,72,0.589322,0.799443,0.678487,0.251953,0.688943,0.703826,0.618513,0.384042,0.615958,0.381487,0.635046,0.618513,0.605278,0.251953,0.688943,0.689849,0.604761,0.618513,0.004,0.002,0.003675,0.00218,3.675,2.18,5061,959378,108588,96.353436,89.200561,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,444,270,0,62.184874,37.815126,0,0.242509,0.39122,0.516123,78.247211,103.226052,713.985636,1040.763117,-326.777481,0.99998,1.457651,-0.457672,159.113914,0.222849,22.28531,0.760446,273,0.51831,184,0.48169,171,0.239554,86,0.597374,0.760446,0.669118,0.252229,0.703197,0.714065,0.621849,0.379713,0.620287,0.378151,0.631181,0.621849,0.61428,0.252229,0.70318,0.701577,0.613971,0.621849,0.004,0.002,0.003966,0.002237,3.966,2.237,5061,959229,108737,96.358543,88.585434,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,448,266,0,62.745098,37.254902,0,0.25359,0.399984,0.518638,80.000146,103.729118,713.985636,1088.809772,-374.824136,0.99998,1.524944,-0.524964,149.544204,0.209446,20.944988,0.78273,281,0.529577,188,0.470423,167,0.21727,78,0.599147,0.78273,0.678744,0.266608,0.682082,0.669839,0.627451,0.374299,0.625701,0.372549,0.640159,0.627451,0.618047,0.266608,0.682067,0.668394,0.617705,0.627451,0.003,0.003,0.003648,0.002187,3.648,2.187,5061,959229,108737,95.518207,89.705882,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,443,271,0,62.044818,37.955182,0,0.239105,0.396701,0.517253,79.345031,103.454083,713.964425,892.006409,-178.041984,0.99995,1.249309,-0.249359,151.682307,0.21244,21.245079,0.758333,273,0.519774,184,0.480226,170,0.241667,87,0.597374,0.758333,0.668299,0.248499,0.695849,0.711905,0.620448,0.381889,0.618111,0.379552,0.629157,0.620448,0.612852,0.248499,0.695849,0.694272,0.612382,0.620448,0.004,0.002,0.003681,0.002206,3.681,2.206,5061,959229,108737,95.518207,88.935574,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,439,275,0,61.484594,38.515406,0,0.227692,0.397582,0.51732,79.521147,103.467644,713.964425,851.437707,-137.473283,0.99995,1.19249,-0.19254,149.759165,0.209747,20.975718,0.766667,276,0.539548,191,0.460452,163,0.233333,84,0.591006,0.766667,0.667473,0.238725,0.699404,0.714303,0.614846,0.387727,0.612273,0.385154,0.625173,0.614846,0.605476,0.238725,0.699404,0.694975,0.604951,0.614846,0.004,0.002,0.003658,0.002203,3.658,2.203,5061,959229,108737,95.938375,89.145658,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,442,272,0,61.904762,38.095238,0,0.235883,0.401654,0.52476,80.3356,104.955571,713.964425,1162.371138,-448.406713,0.99995,1.627971,-0.628021,145.395109,0.203635,20.364475,0.788889,284,0.553672,196,0.446328,158,0.211111,76,0.591667,0.788889,0.67619,0.250549,0.684471,0.701234,0.619048,0.383831,0.616169,0.380952,0.633089,0.619048,0.607386,0.250549,0.684489,0.682376,0.606803,0.619048,0.004,0.002,0.003674,0.002181,3.674,2.181,5061,959229,108737,95.518207,88.655462,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,432,282,0,60.504202,39.495798,0,0.207716,0.4058,0.52573,81.164897,105.14959,713.964425,1099.399435,-385.435011,0.99995,1.539775,-0.539825,139.234107,0.195006,19.501547,0.780556,281,0.573446,203,0.426554,151,0.219444,79,0.580579,0.780556,0.665877,0.221598,0.682729,0.698539,0.605042,0.397933,0.602067,0.394958,0.618231,0.605042,0.592125,0.221598,0.682717,0.676283,0.5915,0.605042,0.004,0.002,0.003635,0.00217,3.635,2.17,5061,959229,108737,95.098039,89.565826,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,456,257,0,63.955119,36.044881,0,0.277432,0.379648,0.499572,75.933402,99.916909,712.974754,784.444699,-71.469944,0.999965,1.100203,-0.100238,177.572869,0.24905,24.905913,0.802228,288,0.525424,186,0.474576,168,0.197772,71,0.607595,0.802228,0.691477,0.29318,0.722967,0.727558,0.639551,0.362747,0.637253,0.360449,0.654928,0.639551,0.629481,0.29318,0.722967,0.723108,0.629044,0.639551,0.004,0.003,0.003662,0.00227,3.662,2.27,5061,959378,108588,96.914446,89.270687,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,438,275,0,61.430575,38.569425,0,0.226946,0.403297,0.519351,80.663448,103.872842,712.974754,1531.602565,-818.627811,0.999965,2.14811,-1.148146,142.845354,0.200344,20.035121,0.766017,275,0.539548,191,0.460452,163,0.233983,84,0.590129,0.766017,0.666667,0.237966,0.679556,0.675047,0.614306,0.387837,0.612163,0.385694,0.624779,0.614306,0.604984,0.237966,0.679561,0.666727,0.604548,0.614306,0.004,0.003,0.003653,0.002287,3.653,2.287,5061,959378,108588,95.371669,88.990182,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,461,252,0,64.656381,35.343619,0,0.291644,0.379771,0.497819,75.958076,99.566278,712.974754,767.326954,-54.352199,0.999965,1.076195,-0.07623,176.750324,0.247897,24.790544,0.793872,285,0.502825,178,0.497175,176,0.206128,74,0.615551,0.793872,0.693431,0.304966,0.728924,0.737026,0.646564,0.355517,0.644483,0.353436,0.659465,0.646564,0.638494,0.304966,0.728924,0.726803,0.638106,0.646564,0.004,0.002,0.003649,0.002296,3.649,2.296,5061,959378,108588,97.475456,89.41094,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6423,713,454,259,0,63.674614,36.325386,0,0.272182,0.387229,0.502201,77.449853,100.442642,712.974754,1026.904789,-313.930035,0.999965,1.440259,-0.440295,166.761975,0.233888,23.389604,0.763231,274,0.491525,174,0.508475,180,0.236769,85,0.611607,0.763231,0.679058,0.281116,0.71284,0.719558,0.636746,0.36504,0.63496,0.363254,0.645189,0.636746,0.630662,0.281116,0.71286,0.705156,0.630321,0.636746,0.004,0.002,0.003675,0.002262,3.675,2.262,5061,959378,108588,96.353436,89.97195,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,443,271,0,62.044818,37.955182,0,0.239644,0.401936,0.520172,80.390602,104.035895,713.985636,859.498991,-145.513355,0.99998,1.20378,-0.2038,145.881849,0.204316,20.432043,0.766017,275,0.526761,187,0.473239,168,0.233983,84,0.595238,0.766017,0.669915,0.250324,0.677665,0.686528,0.620448,0.381192,0.618808,0.379552,0.630752,0.620448,0.612054,0.250324,0.677665,0.681923,0.611728,0.620448,0.003,0.003,0.00377,0.002285,3.77,2.285,5061,959229,108737,96.638655,89.985994,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,441,273,0,61.764706,38.235294,0,0.233912,0.398322,0.517936,79.667712,103.58856,713.985636,867.822635,-153.836999,0.99998,1.215438,-0.215458,149.442217,0.209303,20.930704,0.777159,279,0.543662,193,0.456338,162,0.222841,80,0.591102,0.777159,0.67148,0.24664,0.688124,0.681509,0.617647,0.38415,0.61585,0.382353,0.630042,0.617647,0.607458,0.24664,0.688124,0.684668,0.607097,0.617647,0.004,0.002,0.003904,0.002262,3.904,2.262,5061,959229,108737,95.238095,89.355742,?,?,?,?,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221026.1405,6422,714,429,285,0,60.084034,39.915966,0,0.199646,0.402101,0.523611,80.425095,104.725819,713.964425,1330.57051,-616.606086,0.99995,1.863544,-0.863594,142.620109,0.199748,19.9758,0.75,270,0.550847,195,0.449153,159,0.25,90,0.580645,0.75,0.654545,0.208936,0.691753,0.705277,0.60084,0.401688,0.598312,0.39916,0.609356,0.60084,0.591489,0.208936,0.691745,0.681937,0.590954,0.60084,0.004,0.002,0.003652,0.002203,3.652,2.203,5061,959229,108737,95.658263,89.565826,?,?,?,?,?,?,?
